2015-08-02 08:02:58,772 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6b02b23d: startup date [Sun Aug 02 08:02:58 PDT 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2015-11-06 15:02:31,453 | WARN  | Transport Connection to: tcp://127.0.0.1:65485 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65485
2015-11-06 15:02:31,453 | WARN  | Transport Connection to: tcp://127.0.0.1:65484 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65484
2015-11-06 15:02:31,453 | WARN  | Transport Connection to: tcp://127.0.0.1:65486 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65486
2015-11-06 15:02:31,453 | WARN  | Transport Connection to: tcp://127.0.0.1:65487 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65487
2015-11-06 15:02:31,453 | WARN  | Transport Connection to: tcp://127.0.0.1:65488 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65488
2015-11-06 15:02:31,453 | WARN  | Transport Connection to: tcp://127.0.0.1:65489 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65489
2015-11-06 15:02:31,453 | WARN  | Transport Connection to: tcp://127.0.0.1:65490 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65490
2015-11-06 15:46:31,770 | WARN  | Transport Connection to: tcp://127.0.0.1:49285 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49285
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49267 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49267
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49270 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49270
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49268 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49268
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49269 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49269
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49288 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49288
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49271 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49271
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49273 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49273
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49272 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49272
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49274 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49274
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49275 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49275
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49276 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49276
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49277 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49277
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49287 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49287
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49278 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49278
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49279 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49279
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49280 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49280
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49281 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49281
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49282 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49282
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49283 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49283
2015-11-06 15:46:31,771 | WARN  | Transport Connection to: tcp://127.0.0.1:49284 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49284
2015-11-06 15:46:31,770 | WARN  | Transport Connection to: tcp://127.0.0.1:49289 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49289
2015-11-06 15:46:31,770 | WARN  | Transport Connection to: tcp://127.0.0.1:49286 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49286
2015-11-06 15:46:31,770 | WARN  | Transport Connection to: tcp://127.0.0.1:49290 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49290
2015-11-06 15:52:47,457 | WARN  | Transport Connection to: tcp://127.0.0.1:50038 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50038
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50014 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50014
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50015 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50015
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50016 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50016
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50017 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50017
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50018 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50018
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50019 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50019
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50020 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50020
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50023 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50023
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50021 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50021
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50022 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50022
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50024 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50024
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50025 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50025
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50026 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50026
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50028 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50028
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50029 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50029
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50031 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50031
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50030 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50030
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50032 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50032
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50033 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50033
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50034 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50034
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50035 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50035
2015-11-06 15:52:47,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50036 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50036
2015-11-06 15:52:47,457 | WARN  | Transport Connection to: tcp://127.0.0.1:50037 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50037
2015-11-06 16:45:34,457 | WARN  | Transport Connection to: tcp://127.0.0.1:50132 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50132
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50136 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50136
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50133 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50133
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50135 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50135
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50138 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50138
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50134 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50134
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50130 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50130
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50131 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50131
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50126 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50126
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50142 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50142
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50137 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50137
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50123 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50123
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50129 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50129
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50141 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50141
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50121 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50121
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50139 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50139
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50122 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50122
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50120 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50120
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50119 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50119
2015-11-06 16:45:34,458 | WARN  | Transport Connection to: tcp://127.0.0.1:50125 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50125
2015-11-06 16:45:34,457 | WARN  | Transport Connection to: tcp://127.0.0.1:50127 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50127
2015-11-06 16:45:34,457 | WARN  | Transport Connection to: tcp://127.0.0.1:50124 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50124
2015-11-06 16:45:34,457 | WARN  | Transport Connection to: tcp://127.0.0.1:50128 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50128
2015-11-06 16:45:34,457 | WARN  | Transport Connection to: tcp://127.0.0.1:50140 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50140
2015-11-06 18:50:53,943 | WARN  | Transport Connection to: tcp://127.0.0.1:65366 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65366
2015-11-06 18:50:53,943 | WARN  | Transport Connection to: tcp://127.0.0.1:50048 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50048
2015-11-06 18:50:53,943 | WARN  | Transport Connection to: tcp://127.0.0.1:49302 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:49302
2015-11-06 18:50:53,943 | WARN  | Transport Connection to: tcp://127.0.0.1:50150 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:50150
2015-11-06 18:50:53,943 | WARN  | Transport Connection to: tcp://127.0.0.1:65365 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65365
2015-11-06 18:50:53,943 | WARN  | Transport Connection to: tcp://127.0.0.1:65368 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65368
2015-11-06 18:50:53,943 | WARN  | Transport Connection to: tcp://127.0.0.1:51058 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51058
2015-11-06 18:50:53,943 | WARN  | Transport Connection to: tcp://127.0.0.1:65364 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65364
2015-11-06 18:50:53,943 | WARN  | Transport Connection to: tcp://127.0.0.1:65367 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65367
2015-11-06 18:50:53,943 | WARN  | Transport Connection to: tcp://127.0.0.1:65504 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:65504
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51047 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51047
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51044 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51044
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51042 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51042
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51040 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51040
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51039 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51039
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51037 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51037
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51034 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51034
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51045 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51045
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51051 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51051
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51029 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51029
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51046 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51046
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51049 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51049
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51050 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51050
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51052 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51052
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51030 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51030
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51031 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51031
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51035 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51035
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51033 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51033
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51032 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51032
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51036 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51036
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51048 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51048
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51038 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51038
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51041 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51041
2015-11-06 18:51:10,233 | WARN  | Transport Connection to: tcp://127.0.0.1:51043 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:51043
2015-11-06 18:59:35,392 | WARN  | Transport Connection to: tcp://127.0.0.1:53138 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53138
2015-11-06 18:59:35,392 | WARN  | Transport Connection to: tcp://127.0.0.1:53135 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53135
2015-11-06 18:59:35,392 | WARN  | Transport Connection to: tcp://127.0.0.1:53134 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53134
2015-11-06 18:59:35,392 | WARN  | Transport Connection to: tcp://127.0.0.1:53142 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53142
2015-11-06 18:59:35,392 | WARN  | Transport Connection to: tcp://127.0.0.1:53130 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53130
2015-11-06 18:59:35,393 | WARN  | Transport Connection to: tcp://127.0.0.1:53126 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53126
2015-11-06 18:59:35,393 | WARN  | Transport Connection to: tcp://127.0.0.1:53125 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53125
2015-11-06 18:59:35,392 | WARN  | Transport Connection to: tcp://127.0.0.1:53136 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53136
2015-11-06 18:59:35,392 | WARN  | Transport Connection to: tcp://127.0.0.1:53137 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53137
2015-11-06 18:59:35,392 | WARN  | Transport Connection to: tcp://127.0.0.1:53139 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53139
2015-11-06 18:59:35,392 | WARN  | Transport Connection to: tcp://127.0.0.1:53143 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53143
2015-11-06 18:59:35,393 | WARN  | Transport Connection to: tcp://127.0.0.1:53144 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53144
2015-11-06 18:59:35,393 | WARN  | Transport Connection to: tcp://127.0.0.1:53141 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53141
2015-11-06 18:59:35,393 | WARN  | Transport Connection to: tcp://127.0.0.1:53121 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53121
2015-11-06 18:59:35,393 | WARN  | Transport Connection to: tcp://127.0.0.1:53122 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53122
2015-11-06 18:59:35,393 | WARN  | Transport Connection to: tcp://127.0.0.1:53123 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53123
2015-11-06 18:59:35,393 | WARN  | Transport Connection to: tcp://127.0.0.1:53124 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:53124
